Date,Open,High,Low,Close,Adj Close,Volume,Day
"Jun 23, 2021",334.59,342.8,332.58,341.18,341.18,"710,900",1702
"Jun 22, 2021",335.55,338.21,333.11,335.67,335.67,"431,100",1701
"Jun 21, 2021",326.92,334.98,326.27,334.9,334.9,"537,100",1700
"Jun 18, 2021",325.38,330.77,325.22,327.19,327.19,"932,400",1699
"Jun 17, 2021",333.05,334.97,324.34,328.34,328.34,"848,400",1698
"Jun 16, 2021",332.07,332.47,325.78,331.83,331.83,"647,800",1697
"Jun 15, 2021",335.73,337.42,330.36,332.65,332.65,"391,900",1696
"Jun 14, 2021",337.93,338.77,331.79,336.79,336.79,"405,000",1695
"Jun 11, 2021",333.13,338.54,332.91,338.46,338.46,"497,700",1694
"Jun 10, 2021",333,335.68,329.11,332.01,332.01,"507,000",1693
"Jun 9, 2021",341.99,343.7,332.55,332.68,332.68,"524,600",1692
"Jun 8, 2021",332.56,342.33,332.56,341.33,341.33,"714,900",1691
"Jun 7, 2021",328.7,332.82,327.26,332.8,332.8,"636,600",1690
"Jun 4, 2021",334.69,335.26,323.11,326.62,326.62,"926,000",1689
"Jun 3, 2021",334.83,335.97,328.28,332.95,332.95,"862,900",1688
"Jun 2, 2021",344.57,344.58,333.51,336.79,336.79,"751,800",1687
"Jun 1, 2021",346.7,348.36,337.08,343.18,343.18,"1,083,100",1686
"May 28, 2021",343.2,351.72,340.61,345.36,345.36,"2,901,600",1685
"May 27, 2021",329,329.58,320.32,328.36,328.36,"1,437,300",1684
"May 26, 2021",322,328.55,321.46,327.49,327.49,"779,900",1683
"May 25, 2021",318.8,323.44,317.13,320.99,320.99,"602,700",1682
"May 24, 2021",318.44,319.75,312.35,315.82,315.82,"827,900",1681
"May 21, 2021",322.8,324.9,315.5,316.08,316.08,"759,600",1680
"May 20, 2021",319.24,321,314.21,318.62,318.62,"777,600",1679
"May 19, 2021",322.58,324.36,315.74,319.33,319.33,"602,000",1678
"May 18, 2021",330.35,333.16,326.63,326.88,326.88,"587,700",1677
"May 17, 2021",327.99,330.89,324.11,329.81,329.81,"767,400",1676
"May 14, 2021",312.24,324.99,312.24,324.28,324.28,"821,300",1675
"May 13, 2021",304.4,313.91,304.4,311.66,311.66,"740,400",1674
"May 12, 2021",309.86,313.5,299.77,302.26,302.26,"798,400",1673
"May 11, 2021",316.46,317.74,306.09,312.3,312.3,"1,227,000",1672
"May 10, 2021",322.54,330.79,321.93,322.34,322.34,"719,000",1671
"May 7, 2021",316.59,323.61,316.26,322.74,322.74,"781,800",1670
"May 6, 2021",319.18,321.53,315.12,316.96,316.96,"563,100",1669
"May 5, 2021",323.92,324.31,317.56,318.94,318.94,"461,000",1668
"May 4, 2021",322.22,322.91,314.73,320.81,320.81,"703,400",1667
"May 3, 2021",330.4,334.41,323.99,324.28,324.28,"719,500",1666
"Apr 30, 2021",327.93,333.86,326.39,329.35,329.35,"391,700",1665
"Apr 29, 2021",329.65,331.29,326.42,328.9,328.9,"425,400",1664
"Apr 28, 2021",329.88,330.99,326.37,326.86,326.86,"307,700",1663
"Apr 27, 2021",329.96,331.61,328.01,329.15,329.15,"434,600",1662
"Apr 26, 2021",331.09,333.9,325.37,328.29,328.29,"553,200",1661
"Apr 23, 2021",324.37,329.79,323.39,328.44,328.44,"463,700",1660
"Apr 22, 2021",324.75,328.33,320.89,323.81,323.81,"574,600",1659
"Apr 21, 2021",316.89,323.7,316.29,322.63,322.63,"543,800",1658
"Apr 20, 2021",324.99,327.83,313.18,316.94,316.94,"893,400",1657
"Apr 19, 2021",330.24,330.57,325.96,328.26,328.26,"480,500",1656
"Apr 16, 2021",329.06,332.15,326.67,330.71,330.71,"594,200",1655
"Apr 15, 2021",330.24,331.81,325.89,326.32,326.32,"571,400",1654
"Apr 14, 2021",334.98,340.27,328.42,329.05,329.05,"846,600",1653
"Apr 13, 2021",327.19,332.73,320.53,332.07,332.07,"818,200",1652
"Apr 12, 2021",322.97,328.54,322.01,327.79,327.79,"814,300",1651
"Apr 9, 2021",321.28,322.72,318.8,322.22,322.22,"663,000",1650
"Apr 8, 2021",318.29,322.7,318.25,320.03,320.03,"794,100",1649
"Apr 7, 2021",314.61,319.65,314.61,316.11,316.11,"548,100",1648
"Apr 6, 2021",320,323.82,315.23,315.47,315.47,"655,300",1647
"Apr 5, 2021",316.11,321,313.13,319.77,319.77,"906,800",1646
"Apr 1, 2021",311.43,315.02,307.79,313.62,313.62,"704,000",1645
"Mar 31, 2021",306.51,313.65,304.34,309.17,309.17,"731,200",1644
"Mar 30, 2021",305.93,312.46,305.29,308,308,"846,600",1643
"Mar 29, 2021",301.5,308.43,301.44,306.18,306.18,"1,118,400",1642
"Mar 26, 2021",309,309.38,300,303,303,"1,099,300",1641
"Mar 25, 2021",299.01,309.38,297.29,306.59,306.59,"1,167,100",1640
"Mar 24, 2021",310.96,313.97,300.85,301,301,"803,700",1639
"Mar 23, 2021",313.5,314.23,308.26,309.53,309.53,"924,300",1638
"Mar 22, 2021",320,321.03,313.2,315.09,315.09,"671,500",1637
"Mar 19, 2021",319.41,324.61,317.61,321.84,321.84,"992,000",1636
"Mar 18, 2021",319.5,326.8,313.8,319.23,319.23,"829,700",1635
"Mar 17, 2021",313.45,320.41,312.36,319,319,"1,162,800",1634
"Mar 16, 2021",320.18,320.18,308.69,312.26,312.26,"1,569,100",1633
"Mar 15, 2021",318.38,322.88,313.36,322.49,322.49,"1,198,900",1632
"Mar 12, 2021",317.4,325.6,306.06,318.15,318.15,"5,235,600",1631
"Mar 11, 2021",343,351,341.29,347.5,347.5,"1,548,200",1630
"Mar 10, 2021",340.71,343.98,338.43,343.14,343.14,"729,900",1629
"Mar 9, 2021",349.61,349.61,338.74,339.05,339.05,"715,600",1628
"Mar 8, 2021",341.85,349.21,335.41,345.77,345.77,"1,137,800",1627
"Mar 5, 2021",330,335.06,319.24,333.37,333.37,"1,061,400",1626
"Mar 4, 2021",333.52,333.88,317.2,324.4,324.4,"904,100",1625
"Mar 3, 2021",337.4,343.17,334.23,334.39,334.39,"690,800",1624
"Mar 2, 2021",338.87,341.5,335,336.82,336.82,"757,700",1623
"Mar 1, 2021",326.77,340.15,326.77,337.42,337.42,"790,100",1622
"Feb 26, 2021",329.32,332.27,320.74,322.33,322.33,"736,000",1621
"Feb 25, 2021",337.22,338.26,327.46,327.68,327.68,"727,800",1620
"Feb 24, 2021",326.05,336.29,324.94,334.08,334.08,"582,900",1619
"Feb 23, 2021",327.09,331.29,318.13,328.06,328.06,"561,600",1618
"Feb 22, 2021",314.02,335.13,314.02,327.91,327.91,"534,100",1617
"Feb 19, 2021",320.12,325.1,319.56,321.79,321.79,"406,100",1616
"Feb 18, 2021",321.79,322.21,316.33,318.97,318.97,"530,400",1615
"Feb 17, 2021",328.88,329.77,322.23,324.55,324.55,"417,800",1614
"Feb 16, 2021",319.82,330.89,317.5,327.77,327.77,"892,700",1613
"Feb 12, 2021",320.11,321.23,317.5,319.88,319.88,"278,700",1612
"Feb 11, 2021",315.65,322.11,314.7,320.85,320.85,"431,100",1611
"Feb 10, 2021",318.27,320.92,312.12,315.7,315.7,"566,500",1610
"Feb 9, 2021",314.59,320.68,314.59,319.08,319.08,"513,500",1609
"Feb 8, 2021",302.69,316.21,301.56,315.95,315.95,"731,800",1608
"Feb 5, 2021",297.9,303.37,297,302.03,302.03,"672,600",1607
"Feb 4, 2021",289.73,295.85,289.73,295.59,295.59,"289,800",1606
"Feb 3, 2021",287.83,294.72,287.76,288.98,288.98,"445,000",1605
"Feb 2, 2021",284.21,291,284.21,287.15,287.15,"609,500",1604
"Feb 1, 2021",282.03,283.17,276,282.21,282.21,"699,000",1603
"Jan 29, 2021",290.1,291.01,279.5,279.76,279.76,"708,400",1602
"Jan 28, 2021",290.38,295,288.8,290.82,290.82,"532,300",1601
"Jan 27, 2021",286.41,291.36,281.28,287.44,287.44,"702,300",1600
"Jan 26, 2021",297.66,297.9,290.87,295.72,295.72,"548,700",1599
"Jan 25, 2021",299.54,303.54,293.74,295.74,295.74,"723,400",1598
"Jan 22, 2021",299.08,308.06,298.09,299.92,299.92,"595,300",1597
"Jan 21, 2021",293.92,305.7,293.5,300.24,300.24,"662,800",1596
"Jan 20, 2021",294.65,296.86,290.7,295.4,295.4,"634,600",1595
"Jan 19, 2021",305.01,310.49,291.19,293.17,293.17,"873,800",1594
"Jan 15, 2021",300.16,305.95,298.51,301.85,301.85,"1,110,100",1593
"Jan 14, 2021",296.62,305.2,294.79,301.79,301.79,"791,900",1592
"Jan 13, 2021",294.4,295.05,292.2,294.01,294.01,"499,700",1591
"Jan 12, 2021",291.38,294.82,288.96,294.22,294.22,"550,100",1590
"Jan 11, 2021",290.36,294.74,288.19,290.18,290.18,"605,300",1589
"Jan 8, 2021",292.74,297.59,290.73,294.26,294.26,"692,500",1588
"Jan 7, 2021",292.58,295.63,289,292.42,292.42,"686,200",1587
"Jan 6, 2021",282.64,292.6,281,291.19,291.19,"770,700",1586
"Jan 5, 2021",282,284.57,277.85,280.36,280.36,"754,400",1585
"Jan 4, 2021",287.16,289.65,280.09,282.47,282.47,"1,010,000",1584
"Dec 31, 2020",282.55,288,279.83,287.16,287.16,"632,000",1583
"Dec 30, 2020",276.19,284.84,276.19,282.98,282.98,"778,900",1582
"Dec 29, 2020",279.9,282.42,275.21,277.34,277.34,"593,300",1581
"Dec 28, 2020",266.61,279.43,265.05,278.17,278.17,"1,039,500",1580
"Dec 24, 2020",267.33,268.39,263.93,264.64,264.64,"271,100",1579
"Dec 23, 2020",267.75,272.53,267.4,268.46,268.46,"578,500",1578
"Dec 22, 2020",268.11,269.65,262.86,265.09,265.09,"584,600",1577
"Dec 21, 2020",260.78,269.37,258,268.14,268.14,"756,400",1576
"Dec 18, 2020",272.01,273.69,266.57,268.43,268.43,"2,629,500",1575
"Dec 17, 2020",271,273.65,268.19,272.78,272.78,"755,500",1574
"Dec 16, 2020",268.44,271.37,265.75,269.92,269.92,"776,200",1573
"Dec 15, 2020",268.7,268.93,261.43,267.55,267.55,"557,400",1572
"Dec 14, 2020",269.08,272,265.08,265.79,265.79,"795,700",1571
"Dec 11, 2020",269.96,269.96,263.17,265.39,265.39,"1,053,900",1570
"Dec 10, 2020",274,274.81,271.08,272.13,272.13,"563,100",1569
"Dec 9, 2020",271.75,277.04,270.24,275.66,275.66,"921,100",1568
"Dec 8, 2020",270.57,273.91,267.67,272,272,"961,200",1567
"Dec 7, 2020",278.1,278.17,269.64,273.26,273.26,"1,271,900",1566
"Dec 4, 2020",280.25,289.9,276.56,279.54,279.54,"2,707,400",1565
"Dec 3, 2020",283.95,293.52,282.44,289.53,289.53,"2,042,300",1564
"Dec 2, 2020",276.02,283,273,282,282,"1,005,800",1563
"Dec 1, 2020",273.84,281.1,270.74,279.53,279.53,"991,900",1562
"Nov 30, 2020",282.65,283.97,274.56,275.4,275.4,"1,577,800",1561
"Nov 27, 2020",281.26,284.27,277.64,281.29,281.29,"579,200",1560
"Nov 25, 2020",279.68,280.87,272.73,279.54,279.54,"814,200",1559
"Nov 24, 2020",280.5,287.03,279.55,284.71,284.71,"1,001,000",1558
"Nov 23, 2020",275.69,284.34,273.78,282.87,282.87,"1,005,800",1557
"Nov 20, 2020",271.09,278.03,271.09,273.65,273.65,"680,200",1556
"Nov 19, 2020",272.08,277.77,268.74,274.86,274.86,"746,500",1555
"Nov 18, 2020",276.15,287.24,274.08,274.21,274.21,"1,137,900",1554
"Nov 17, 2020",272.53,278.83,266.7,276.2,276.2,"1,057,900",1553
"Nov 16, 2020",270,276.91,262.61,275.29,275.29,"1,226,300",1552
"Nov 13, 2020",250.92,263.78,249.18,262.35,262.35,"1,429,700",1551
"Nov 12, 2020",255.6,258,245.62,248.08,248.08,"1,055,900",1550
"Nov 11, 2020",264.52,264.52,251.7,255.42,255.42,"1,394,600",1549
"Nov 10, 2020",262.61,273.69,257.87,265.49,265.49,"3,573,800",1548
"Nov 9, 2020",239.49,276.05,239.3,247.2,247.2,"3,557,900",1547
"Nov 6, 2020",214.99,216.07,210.01,215.02,215.02,"661,500",1546
"Nov 5, 2020",221.23,222.5,213.7,214.26,214.26,"876,200",1545
"Nov 4, 2020",217.52,222.51,216.5,217.32,217.32,"711,700",1544
"Nov 3, 2020",213.82,218.85,212.47,217.53,217.53,"898,200",1543
"Nov 2, 2020",209,211.44,206.8,210.78,210.78,"961,200",1542
"Oct 30, 2020",203.85,207.89,201.11,206.77,206.77,"904,500",1541
"Oct 29, 2020",201.32,208.24,201,205.62,205.62,"833,900",1540
"Oct 28, 2020",209.95,209.95,200.5,201.43,201.43,"1,456,400",1539
"Oct 27, 2020",220.1,221.64,213.19,213.38,213.38,"822,800",1538
"Oct 26, 2020",231.32,231.8,214.9,220.97,220.97,"1,399,100",1537
"Oct 23, 2020",236.59,236.59,231.34,235.11,235.11,"628,000",1536
"Oct 22, 2020",233.87,236.04,227.74,236,236,"653,400",1535
"Oct 21, 2020",233.14,235.16,228.51,232.85,232.85,"633,400",1534
"Oct 20, 2020",237.09,237.92,231.7,232.73,232.73,"677,600",1533
"Oct 19, 2020",243,245.69,234.56,235.45,235.45,"757,200",1532
"Oct 16, 2020",240.59,243.37,237.16,242,242,"630,400",1531
"Oct 15, 2020",235.7,239.99,234.17,238.94,238.94,"490,300",1530
"Oct 14, 2020",239.99,244.13,238.42,239.67,239.67,"518,700",1529
"Oct 13, 2020",237.65,241.45,235.42,238.4,238.4,"584,900",1528
"Oct 12, 2020",235.45,242.78,234.06,237.9,237.9,"921,500",1527
"Oct 9, 2020",239.34,240.64,232.78,233.55,233.55,"695,600",1526
"Oct 8, 2020",232.56,238.27,231.67,237.42,237.42,"668,200",1525
"Oct 7, 2020",229.17,232.32,226.49,229.49,229.49,"907,200",1524
"Oct 6, 2020",234.95,235.92,225.02,225.58,225.58,"893,500",1523
"Oct 5, 2020",230.48,234.71,227.71,233.78,233.78,"772,800",1522
"Oct 2, 2020",223.94,230.98,222.98,228.68,228.68,"940,700",1521
"Oct 1, 2020",226.96,229.51,224.54,228.63,228.63,"704,000",1520
"Sep 30, 2020",223.43,229.13,222.16,223.98,223.98,"751,200",1519
"Sep 29, 2020",224.96,225.93,218.48,222.88,222.88,"675,500",1518
"Sep 28, 2020",221.69,227.93,219.07,225.74,225.74,"765,600",1517
"Sep 25, 2020",215,218.28,212.33,216.83,216.83,"692,600",1516
"Sep 24, 2020",215.85,221.87,212.06,215.59,215.59,"758,300",1515
"Sep 23, 2020",224.15,228.14,216.18,217.04,217.04,"810,700",1514
"Sep 22, 2020",227.2,230.5,222.1,223.96,223.96,"701,900",1513
"Sep 21, 2020",226.79,227.08,220.53,225.88,225.88,"900,500",1512
"Sep 18, 2020",236.74,238.63,230.07,231.74,231.74,"982,500",1511
"Sep 17, 2020",235.92,238.9,232.51,234.73,234.73,"803,400",1510
"Sep 16, 2020",238.72,244,233.25,239.94,239.94,"1,012,700",1509
"Sep 15, 2020",236.11,241.23,235.86,237.32,237.32,"745,600",1508
"Sep 14, 2020",231,234.63,230.19,234.14,234.14,"796,900",1507
"Sep 11, 2020",233.43,233.97,223.4,228.9,228.9,"867,300",1506
"Sep 10, 2020",239.27,242.9,231.59,232.1,232.1,"897,600",1505
"Sep 9, 2020",233.72,237.13,232.2,235.4,235.4,"990,300",1504
"Sep 8, 2020",234.17,239.72,233.03,233.25,233.25,"976,200",1503
"Sep 4, 2020",239.33,244,236.23,240.51,240.51,"1,142,500",1502
"Sep 3, 2020",237.98,242.58,234.73,238.04,238.04,"973,400",1501
"Sep 2, 2020",233.61,238.14,230,237.66,237.66,"904,200",1500
"Sep 1, 2020",230.53,233.1,227.82,232.88,232.88,"1,111,200",1499
"Aug 31, 2020",235.2,237.7,230.8,232.18,232.18,"1,307,600",1498
"Aug 28, 2020",253.95,256.6,234.55,237.02,237.02,"6,579,300",1497
"Aug 27, 2020",222.49,226.14,219.61,223.95,223.95,"2,733,000",1496
"Aug 26, 2020",219.02,223.49,216.06,220.76,220.76,"1,023,300",1495
"Aug 25, 2020",223.27,224,217.5,219.78,219.78,"870,300",1494
"Aug 24, 2020",214.94,222.5,210.48,222.5,222.5,"1,195,400",1493
"Aug 21, 2020",204.39,215.2,203.99,214,214,"1,456,400",1492
"Aug 20, 2020",208.5,210.01,203.9,205.4,205.4,"1,344,900",1491
"Aug 19, 2020",215.24,218.37,212.17,213.36,213.36,"845,900",1490
"Aug 18, 2020",222.87,223.58,215.79,216.24,216.24,"927,100",1489
"Aug 17, 2020",226.43,229,220.44,224.08,224.08,"701,200",1488
"Aug 14, 2020",222.52,226.59,219.13,225.42,225.42,"734,500",1487
"Aug 13, 2020",215.53,223.11,215.53,222.42,222.42,"739,500",1486
"Aug 12, 2020",217.84,218.72,212.33,217.78,217.78,"584,200",1485
"Aug 11, 2020",221.93,226.36,214.67,216.19,216.19,"1,148,900",1484
"Aug 10, 2020",205.36,220.45,205.02,219.12,219.12,"1,666,000",1483
"Aug 7, 2020",204,204.37,201.41,203.88,203.88,"564,400",1482
"Aug 6, 2020",200.85,206.6,200.85,204.01,204.01,"816,800",1481
"Aug 5, 2020",199.88,203.3,198.11,201.96,201.96,"913,400",1480
"Aug 4, 2020",191.58,199.11,191.29,198.49,198.49,"1,099,400",1479
"Aug 3, 2020",193.14,193.69,188.18,191.29,191.29,"1,238,500",1478
"Jul 31, 2020",198.53,199.27,190.84,192.99,192.99,"1,306,900",1477
"Jul 30, 2020",200.26,200.77,196.21,198.61,198.61,"938,600",1476
"Jul 29, 2020",198.91,205.5,198.53,203.02,203.02,"720,200",1475
"Jul 28, 2020",198.75,202.16,197.18,197.56,197.56,"595,100",1474
"Jul 27, 2020",202.25,202.54,195.77,198.84,198.84,"1,253,700",1473
"Jul 24, 2020",204.49,206.32,202.45,203.71,203.71,"645,900",1472
"Jul 23, 2020",204.62,209.17,203.12,205.64,205.64,"944,800",1471
"Jul 22, 2020",201.43,206.07,200.59,205.44,205.44,"749,700",1470
"Jul 21, 2020",198,207.85,196.25,201.96,201.96,"1,273,700",1469
"Jul 20, 2020",202.13,202.4,196,200.06,200.06,"742,600",1468
"Jul 17, 2020",203.07,206.5,201.9,203,203,"734,100",1467
"Jul 16, 2020",200.38,203.83,200.37,203.18,203.18,"830,400",1466
"Jul 15, 2020",199.05,205.24,197.75,203.81,203.81,"1,331,300",1465
"Jul 14, 2020",191.8,193.34,186.98,191.94,191.94,"1,410,700",1464
"Jul 13, 2020",197.88,199.36,192.46,192.71,192.71,"1,236,800",1463
"Jul 10, 2020",193.13,196.53,191.84,195.99,195.99,"1,641,500",1462
"Jul 9, 2020",201.95,202.14,191.09,192.3,192.3,"1,257,200",1461
"Jul 8, 2020",202.3,204.43,199.3,202.02,202.02,"999,800",1460
"Jul 7, 2020",205.61,206.83,201.19,202.93,202.93,"974,800",1459
"Jul 6, 2020",207.15,209.43,204.33,209,209,"985,700",1458
"Jul 2, 2020",207.84,208.43,202.1,203.59,203.59,"789,600",1457
"Jul 1, 2020",202.62,209.85,200.83,203.57,203.57,"1,223,300",1456
"Jun 30, 2020",198.5,204.15,196.1,203.42,203.42,"1,461,000",1455
"Jun 29, 2020",191,200.33,186.01,198.63,198.63,"1,967,100",1454
"Jun 26, 2020",193.63,193.96,188.9,189.99,189.99,"2,182,400",1453
"Jun 25, 2020",198.33,198.8,191.66,194.2,194.2,"2,081,200",1452
"Jun 24, 2020",205,206.43,194.12,200,200,"2,011,000",1451
"Jun 23, 2020",208.24,209.77,205.69,206.7,206.7,"1,624,900",1450
"Jun 22, 2020",214,214.11,205.08,205.49,205.49,"1,770,500",1449
"Jun 19, 2020",227.62,229.3,208.51,212.19,212.19,"2,438,500",1448
"Jun 18, 2020",221.57,224.09,217.51,218.97,218.97,"1,071,300",1447
"Jun 17, 2020",226.87,229.84,222.42,223.65,223.65,"1,235,400",1446
"Jun 16, 2020",235,236.16,225,225.9,225.9,"1,207,900",1445
"Jun 15, 2020",218.71,225.8,214.5,225.49,225.49,"1,051,500",1444
"Jun 12, 2020",232.4,236.31,222.58,226.63,226.63,"1,001,000",1443
"Jun 11, 2020",225.28,230.78,223.06,225.88,225.88,"1,408,700",1442
"Jun 10, 2020",245.67,246.84,236.47,238.41,238.41,"1,043,500",1441
"Jun 9, 2020",248.44,249,244.18,244.68,244.68,"724,500",1440
"Jun 8, 2020",255.91,256.79,250.44,254.57,254.57,"1,018,000",1439
"Jun 5, 2020",256.86,258.18,249.74,252.08,252.08,"1,189,000",1438
"Jun 4, 2020",250.5,255.83,244.28,247.98,247.98,"1,456,600",1437
"Jun 3, 2020",244.47,254.37,242,252.3,252.3,"1,112,300",1436
"Jun 2, 2020",242.16,242.95,237.05,241.22,241.22,"1,334,100",1435
"Jun 1, 2020",246.49,250.57,236.01,239.09,239.09,"1,461,900",1434
"May 29, 2020",240.61,246.41,231.51,244.01,244.01,"2,620,900",1433
"May 28, 2020",251.66,252.89,241,243.31,243.31,"1,652,800",1432
"May 27, 2020",244.43,252.38,239.26,251.63,251.63,"1,640,500",1431
"May 26, 2020",230.36,239.09,228.41,237.98,237.98,"1,784,100",1430
"May 22, 2020",223.29,223.64,216.29,220.62,220.62,"1,052,000",1429
"May 21, 2020",213.36,224.48,210.74,222.76,222.76,"1,869,400",1428
"May 20, 2020",213,215.26,210,213.48,213.48,"975,300",1427
"May 19, 2020",213.01,213.01,204.33,210.22,210.22,"970,800",1426
"May 18, 2020",210.6,218.46,210.6,212.57,212.57,"1,198,700",1425
"May 15, 2020",199.77,205.45,197.51,200.45,200.45,"1,121,600",1424
"May 14, 2020",194,201.81,188.1,200.97,200.97,"1,563,700",1423
"May 13, 2020",211.92,212,195.06,197.61,197.61,"1,953,800",1422
"May 12, 2020",228.65,228.65,211.58,211.9,211.9,"1,589,700",1421
"May 11, 2020",227.47,234.6,226.69,230.36,230.36,"737,900",1420
"May 8, 2020",225.64,230.37,223.44,230.07,230.07,"635,000",1419
"May 7, 2020",222.28,226.76,221.37,222.16,222.16,"661,400",1418
"May 6, 2020",220.65,221.88,217.48,218.27,218.27,"488,300",1417
"May 5, 2020",219.22,220.8,216,218.21,218.21,"770,300",1416
"May 4, 2020",211.68,216.02,206.6,215.48,215.48,"976,700",1415
"May 1, 2020",212.9,217.82,209.12,214.28,214.28,"581,800",1414
"Apr 30, 2020",220.74,226.35,216.42,217.92,217.92,"960,600",1413
"Apr 29, 2020",224,230.67,223.01,226.16,226.16,"1,108,100",1412
"Apr 28, 2020",212.3,221.61,210.66,218.68,218.68,"1,197,000",1411
"Apr 27, 2020",212.9,214.27,207.33,208.09,208.09,"818,400",1410
"Apr 24, 2020",211.08,212.96,203.06,210.52,210.52,"1,292,600",1409
"Apr 23, 2020",210.56,217.77,210.23,210.68,210.68,"775,200",1408
"Apr 22, 2020",205.52,210.75,203.5,208.71,208.71,"731,100",1407
"Apr 21, 2020",201,206.02,200.1,201.57,201.57,"842,400",1406
"Apr 20, 2020",209.19,213.03,207,208.07,208.07,"896,100",1405
"Apr 17, 2020",220.8,222.94,208.26,215.51,215.51,"1,095,200",1404
"Apr 16, 2020",204.76,209.74,201.49,208.92,208.92,"1,026,000",1403
"Apr 15, 2020",195.58,202,194.33,201.52,201.52,"972,000",1402
"Apr 14, 2020",206.27,210.94,203.3,205,205,"1,003,500",1401
"Apr 13, 2020",202.75,203.53,195.49,202.6,202.6,"999,500",1400
"Apr 9, 2020",210,215.55,199.01,202.48,202.48,"1,470,200",1399
"Apr 8, 2020",189.25,202.75,187.49,200.57,200.57,"1,933,200",1398
"Apr 7, 2020",204.91,210,185.15,187.55,187.55,"1,870,100",1397
"Apr 6, 2020",168.11,189.79,168.11,188.68,188.68,"1,933,300",1396
"Apr 3, 2020",160.34,163.43,154.96,156.74,156.74,"1,269,300",1395
"Apr 2, 2020",158.76,164.8,153.29,161.35,161.35,"1,233,400",1394
"Apr 1, 2020",167.94,172.73,159.86,161.5,161.5,"1,177,500",1393
"Mar 31, 2020",175.29,181,174.01,175.7,175.7,"1,073,800",1392
"Mar 30, 2020",179.51,182.68,166.6,179.71,179.71,"1,223,600",1391
"Mar 27, 2020",178.01,182.31,171.47,174.45,174.45,"1,600,200",1390
"Mar 26, 2020",194.87,201.75,184.56,188.83,188.83,"1,944,300",1389
"Mar 25, 2020",180,201.3,180,191.88,191.88,"2,198,900",1388
"Mar 24, 2020",157.98,179.15,154.05,177.59,177.59,"2,001,500",1387
"Mar 23, 2020",149.45,155,140.34,143.24,143.24,"1,596,500",1386
"Mar 20, 2020",156.35,164.95,143.9,148.06,148.06,"3,077,400",1385
"Mar 19, 2020",128.81,153.65,124.33,146.99,146.99,"2,638,300",1384
"Mar 18, 2020",144.72,149.06,124.05,128.52,128.52,"2,367,200",1383
"Mar 17, 2020",164.16,164.83,141.27,154.6,154.6,"2,258,300",1382
"Mar 16, 2020",183.02,187.99,160,161.54,161.54,"1,936,500",1381
"Mar 13, 2020",227.19,229.25,193.65,207.06,207.06,"2,502,700",1380
"Mar 12, 2020",198.92,214.14,190.83,198.54,198.54,"2,371,300",1379
"Mar 11, 2020",232.57,234.61,218.4,221.21,221.21,"1,416,500",1378
"Mar 10, 2020",245.71,248.52,224.31,239.06,239.06,"1,074,400",1377
"Mar 9, 2020",237.44,244.14,230,235.7,235.7,"1,823,500",1376
"Mar 6, 2020",252.41,258.09,248.15,256.58,256.58,"1,230,300",1375
"Mar 5, 2020",260.96,263.67,252.97,257.14,257.14,"1,096,700",1374
"Mar 4, 2020",260.32,269.3,258.76,268.84,268.84,"913,200",1373
"Mar 3, 2020",259.33,267,255.68,256.7,256.7,"1,062,800",1372
"Mar 2, 2020",256.35,261,249.01,260.99,260.99,"1,148,500",1371
"Feb 28, 2020",257.52,262.47,252.09,257.09,257.09,"1,407,200",1370
"Feb 27, 2020",266.7,271.84,261.88,265.38,265.38,"1,047,700",1369
"Feb 26, 2020",279.87,280.7,272.35,272.76,272.76,"771,500",1368
"Feb 25, 2020",287.53,288.75,277.15,277.99,277.99,"974,300",1367
"Feb 24, 2020",290.15,294.73,283.59,285.57,285.57,"886,000",1366
"Feb 21, 2020",299.76,302.89,298,299.4,299.4,"661,700",1365
"Feb 20, 2020",296.05,301.98,294.31,301.34,301.34,"641,900",1364
"Feb 19, 2020",299.9,300.95,296.71,296.86,296.86,"447,000",1363
"Feb 18, 2020",295.46,300.05,294.19,298.71,298.71,"518,300",1362
"Feb 14, 2020",297.3,299.03,293.44,294.57,294.57,"450,000",1361
"Feb 13, 2020",298.03,300.99,295.5,297.09,297.09,"594,700",1360
"Feb 12, 2020",294.16,304.65,294,299.3,299.3,"920,500",1359
"Feb 11, 2020",294.89,295.38,290.03,293.78,293.78,"687,900",1358
"Feb 10, 2020",295,297.42,291.73,293.25,293.25,"767,600",1357
"Feb 7, 2020",292.16,297.34,290.25,295.96,295.96,"1,277,800",1356
"Feb 6, 2020",279.81,293.39,279.51,293.05,293.05,"1,600,100",1355
"Feb 5, 2020",275.55,280.06,274.44,278.18,278.18,"687,500",1354
"Feb 4, 2020",277.52,279.88,272.86,273.52,273.52,"961,700",1353
"Feb 3, 2020",273,280,272.16,274.96,274.96,"947,900",1352
"Jan 31, 2020",274.27,274.27,266.74,267.91,267.91,"730,800",1351
"Jan 30, 2020",270.55,275,270.15,274.49,274.49,"621,400",1350
"Jan 29, 2020",274.5,275.69,271.11,273.98,273.98,"477,000",1349
"Jan 28, 2020",275,277.26,271.78,273.87,273.87,"636,100",1348
"Jan 27, 2020",267.36,276.51,266.21,273.7,273.7,"837,800",1347
"Jan 24, 2020",272.26,275.24,270.87,272.98,272.98,"786,300",1346
"Jan 23, 2020",273.73,274.39,268.93,272.2,272.2,"904,400",1345
